Longitude,Latitude
27.454984,60.740423
27.14476898,60.57639024
26.74613,60.489408
25.647207,60.514876
21.497902,61.112261
24.0176,61.5267
25.6524,64.5059
25.7059,60.983
25.641556,66.486943
24.4865,64.6838
24.9931,60.2591
22.68337,61.148135
25.9773,63.6869
22.925936,60.780888
25.9211,63.7163
21.694736,62.535524
30.8342,62.7068
27.1207,63.5138
29.847858,62.769133
24.032906,63.87261
24.14855,64.200368
24.149529,64.124438
23.92921156,64.26746047
23.659106,64.064705
24.060672,64.201243
24.0869,64.4015
24.9315,63.6049
24.5544,64.0607
25.7332,60.9809
26.43968115,67.42382878
23.827618,64.153803
26.78569,61.198
24.005685,64.128581
29.828954,61.896673
25.354364,64.145471
29.39333,61.755581
25.308809,64.078432
28.923601,61.873171
25.41425,64.236129
25.540595,64.06306
28.923681,61.865413
26.33,64.0986
27.888952363114335,60.66057713802911
27.6424,62.8398
27.48566658465739,60.681680596832805
25.314518,63.760551
22.8911,61.32896
24.07022,60.23809
24.774605,60.738285
23.06052,61.3809
22.793037,61.164189
23.525951,60.125212
22.69832,61.26353
23.508905,60.098434
22.7023567,61.2010987
23.599566,60.095878
26.601793,67.425339
23.588582,60.097902
24.972082,60.198435
24.879,60.2063
22.342931,61.256195
24.7001,60.2403
21.5968373,60.25738667
25.8642,64.2654
26.4409238,62.3775681
26.24342,60.462751
23.794395,61.359975
24.790714,62.888334
24.4491,60.1173
21.6861,63.1103
26.29356954,62.62035636
24.9222,60.2474
22.006248,61.363593
26.219494,60.460016
23.5114,59.9972
25.250895,62.705158
24.347868,60.416823
28.936582,61.862896
25.703802,61.79674
22.097358,60.562315
28.328515,63.061167
24.989557,60.388885
26.620474,67.415391
25.767295,61.837733
25.694232,61.506157
22.92751,62.815736
22.916357,62.797469
25.700154,61.494219
22.8655,62.773567
22.45104265,63.24439788
22.947461,62.771767
21.88616,63.10445
22.840816,62.789349
21.95015371288255,63.06373928426754
22.16749,60.45878
22.196717,60.454546
23.16647151,63.85793767
23.6239,61.4953
25.9605,64.1745
26.561724068047283,61.52069063364508
28.227126,61.669229
23.6839,61.5092
25.8759,62.2467
27.29164333,61.66103333
28.093922,61.421673
22.0065,60.6711
25.7121,62.243
21.55099,60.1612
22.6003,60.7177
26.360385069896065,61.49696194005004
23.13212043,63.83956685
25.712,62.1882
25.936352,61.108843
23.4489,59.9793
24.7456115,60.4777497
25.4112453,64.7965465
27.67102,60.997148
25.636103,64.764988
27.564316,60.908488
25.557847,64.992869
28.200241,61.05994
23.012089,62.964942
27.2881041,61.65877968
22.24716,60.41562
27.29025997,61.65923278
22.35031,60.44329
25.021802,63.315034
27.7492,64.221
27.8791,62.2711
25.491022,60.99462
25.131612,61.910447
22.0287016,61.3719353
22.9712,59.8369
28.0875,63.2019
25.632627,60.965349
27.7375,64.2227
25.554242,61.171236
24.650788,60.919317
27.3983,63.366
27.8873,62.5406
22.009008,61.363748
25.995326,60.928993
21.965566,61.385364
27.3912,63.3665
21.8427845,61.372708
22.3057,60.5349
23.950839,66.781134
24.811357,60.463567
25.7016,61.7954
23.8964,63.7047
25.9206253,62.0394661
22.139723,60.553478
22.8331,62.7925
27.029058699,65.3614339
25.4991,64.9133
25.996399,60.928973
26.6195,60.9403
22.3591,60.4076
24.147327,61.095458
25.480063,60.400999
28.37078551,65.59843452
24.244187,60.3105
24.7468,60.186
27.6564386,63.0924872
24.592375,60.249305
27.8716,70.0819
24.613194,60.92111
28.955691,61.857758
25.698588,61.795083
27.0238,69.9078
24.74286,60.727497
25.4780842,64.8344257
27.4109,68.4194
27.745051997545826,64.211149359051
23.396808336,61.234779018
24.6875,60.707859
25.28818,60.3779
27.952371992,62.274467658
25.26241,60.37865
23.00761042,63.48012698
26.0539,60.7451
25.8521,69.3986
25.379823,62.765368
25.08699,60.36074
27.8657,62.3153
25.25647,62.705741
27.1025,62.6233
25.310247,62.511639
27.0803,62.2872
27.176,62.3044
26.6101,63.6604
24.954393,60.297664
24.908624,63.560574
23.69775,60.22798
26.5866,67.4229
26.9181,67.1581
28.6392,62.424
22.2013,60.7695
23.56543819,61.08985356
23.0622,61.7561
27.51511953097068,67.11079274799754
21.354868,60.222243
23.564258,61.08039
26.4223,64.7616
24.81001,60.21888
28.3764,63.2761
23.4769,63.3665
23.0981,62.7182
28.2632,61.0719
22.17145304,60.46450851
24.851466,60.260637
27.999065,60.798798
29.488277307,61.590454995
27.0671,61.0917
27.8298,62.3332
23.223435,60.381513
22.44444043,63.43489
22.12347111,60.49199356
23.1292,60.3839
23.4656,62.8022
27.9569211,61.07918
25.494332,60.994569
25.7022,66.4964
24.7392,60.1629
25.901835,60.951079
26.52189549458387,61.943799582648765
26.233827331,62.532196684
26.195225117601368,60.45190993627904
28.1467,61.0906
25.941961,60.945775
25.30715390546744,60.4754453937467
28.1649,61.0301
26.882,61.4152
25.986121,60.935269
25.823403577,62.870921225
27.306949,66.71745
25.589339708,62.599856762
25.7609,63.9784
27.258547,63.541059
26.284442,64.35387
23.441568445,61.85264256
26.320496,64.273428
23.15832777,61.809958179
26.1077,61.743
26.74433422491427,60.48995558232776
21.736646,61.430631
22.22514018,60.54569929
25.1893,63.019735
22.247767,60.539932
29.366004,62.865059
25.48939,65.008646
26.88812,61.41991
25.56762464,63.36728582
23.662854457,61.716268368
25.3501,65.1756
25.142768,62.080429
24.5062,61.0071
25.2202214,61.8789514
22.19089,60.48569
28.939877,61.977999
24.1537,67.6049
26.68834,62.758717
26.6946,60.8524
27.114388,62.370467
24.64342,60.21175
23.619785,61.46757
26.9991,64.1826
26.478168861916494,61.50433275635101
21.5031,61.8598
26.45308,64.73762
28.893617,61.255248
25.5532,61.1719
25.021075,60.301921
24.798471,62.410003
25.10702,60.22085
21.996885,60.680516
25.0799273,60.495337
23.9578,64.2515
25.060593,60.317622
26.874772654177193,61.42215023479521
24.972096,62.94811
25.4075,65.0798
24.43877,60.27218
22.26270470793676,60.45085373861685
22.2223351,60.4746182
23.14411535,63.2926681
25.4676542,65.0056043
27.105184759,64.11279029
24.780264,64.277303
21.663434,61.590346
21.7116424,61.6017401
22.21533,60.37628
23.882476,60.139936
23.61223782,63.43613995
23.9903,61.2808
28.81805,61.27544
23.527526,62.803119
22.74378,62.492194
22.1449491,60.4804371
29.13909,63.544791
27.68768981207775,60.93719267608684
30.1165,62.1095
25.20816,62.26248
21.7452,61.4863
24.07515,60.24711
22.1152,60.5308
22.225814,60.4722881
25.3053,60.6473
26.99327,63.73548
27.535332,68.660056
22.444936,60.570622
23.05376,63.08076
25.63305,60.37552
25.395543,65.091182
22.7567,62.8654
24.1025,60.24201
21.8709,61.4271
25.1042,60.5274
25.932798,62.401823
23.760072,61.346155
24.7092094,60.1569497
22.2327,60.4574
25.4627106,64.9987896
24.2943,60.3404
27.528342,63.669536
26.35626,63.17103
21.6498,63.1088
22.260473,60.668654
25.4334643,65.0455629
23.452842,60.493239
26.74786,63.23613
24.527771,64.066401
24.472687,64.10624
25.85321667,63.084105
23.07176114,63.58916619
25.84467333,63.08737167
25.83706333,63.06507833
25.83072333,63.09647
25.86476,63.077125
25.82424667,63.099505
25.85244667,63.08028833
25.83931667,63.081875
25.8468143,63.09083507
27.358608,63.350894
25.651059,64.515426
25.1174,60.4926
23.8601,60.1395
25.84152,63.06257
25.83135194,63.06213161
25.85452667,63.06435833
25.84571485,63.06644504
27.894651102,64.404467423
22.2066952,60.4897531
27.02854834,69.89896235
28.878467,61.181429
29.012661,61.827229
